unit_id,est_valuation_to_buyer,est_valuation_to_seller,est_renovation_cost,living_room_solar_direction,living_room_view_score,bedroom_view_score
340380,1565000.0,976159.0,244533.0,NorthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
340396,3480000.0,2306126.0,331800.0,East,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
340418,0.0,2306126.0,331800.0,North,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
340422,3955000.0,2657854.0,331800.0,East,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
340449,0.0,0.0,0.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
340514,1660000.0,1109012.0,179415.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
340518,1550000.0,986838.0,220013.0,"","",""
340519,1550000.0,987482.0,220013.0,South,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
340524,1550000.0,985874.0,220013.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
340532,1375000.0,872307.0,204033.0,North,"4 - Com respiro, porém com vista predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
340588,710000.0,462295.0,100851.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
340594,765000.0,507297.0,99540.0,SouthWest,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
340628,665000.0,419563.0,105275.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
340634,0.0,0.0,0.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
340682,0.0,449293.0,107819.0,North,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
340712,690000.0,435178.0,107819.0,"","",""
340724,975000.0,597023.0,163520.0,SouthWest,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
340725,0.0,0.0,0.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
340729,850000.0,516258.0,142029.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
340733,1020000.0,634860.0,163520.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
340800,1865000.0,1323212.0,167140.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
340865,0.0,0.0,48960.0,East,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
340879,1200000.0,817219.0,116920.0,SouthWest,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),""
340990,0.0,0.0,0.0,South,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
341062,0.0,0.0,0.0,West,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
341180,1210000.0,792250.0,149462.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
341186,1185000.0,777357.0,148960.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
341189,1185000.0,755096.0,171500.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
341193,1290000.0,837226.0,172078.0,North,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
341215,1190000.0,776279.0,149462.0,SouthWest,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde)
341241,1170000.0,763939.0,149462.0,NorthEast,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
341264,0.0,0.0,0.0,East,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
341363,0.0,0.0,0.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
341375,1690000.0,1046600.0,275871.0,East,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
341380,1675000.0,1034405.0,275871.0,East,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
341426,720000.0,426853.0,133905.0,"","",""
341452,860000.0,553022.0,123124.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores",""
341457,0.0,0.0,0.0,West,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
341466,850000.0,551298.0,112180.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
341476,860000.0,562434.0,112180.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
341543,1075000.0,671138.0,164762.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
341549,0.0,0.0,0.0,East,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
341565,1025000.0,651810.0,148960.0,SouthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
341570,900000.0,549219.0,149963.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
341580,0.0,0.0,0.0,NorthWest,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)",3 - Híbrida entre 2 e 4
341589,0.0,0.0,0.0,NorthWest,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","5 - Grande respiro, com verde ou copa de árvores"
341591,0.0,0.0,81165.0,NorthWest,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","5 - Grande respiro, com verde ou copa de árvores"
341595,1065000.0,651065.0,173680.0,NorthWest,3 - Híbrida entre 2 e 4,"4 - Com respiro, porém com vista predominantemente urbana"
341602,935000.0,586499.0,138320.0,NorthWest,3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
341621,0.0,0.0,139825.0,NorthEast,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)"
341623,0.0,0.0,0.0,SouthEast,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)"
341625,0.0,0.0,0.0,SouthEast,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
341661,1040000.0,646235.0,166338.0,SouthEast,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente",3 - Híbrida entre 2 e 4
341663,1030000.0,658271.0,144476.0,East,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","4 - Com respiro, porém com vista predominantemente urbana"
341670,1040000.0,646885.0,166338.0,South,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)",3 - Híbrida entre 2 e 4
341671,1010000.0,626818.0,158734.0,"","",""
341676,1075000.0,709981.0,122550.0,"","",""
341724,930000.0,604888.0,121312.0,NorthEast,"","5 - Grande respiro, com verde ou copa de árvores"
341733,765000.0,466084.0,128391.0,SouthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
341737,0.0,0.0,0.0,North,"4 - Com respiro, porém com vista predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
341739,0.0,0.0,0.0,South,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
341745,750000.0,453559.0,128391.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
341923,0.0,0.0,0.0,South,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
341930,1205000.0,741561.0,197820.0,West,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
341966,750000.0,480879.0,108957.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
341988,0.0,0.0,0.0,"","",""
342050,765000.0,524500.0,74250.0,SouthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
342068,0.0,0.0,0.0,SouthWest,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde)
342177,1995000.0,1322379.0,233520.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
342188,1755000.0,1223200.0,175360.0,SouthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
342190,1840000.0,1256233.0,215242.0,North,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
342219,1665000.0,1130662.0,165680.0,SouthWest,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),"6 - Vista alta e distante, predominantemente urbana"
342251,1725000.0,1158657.0,190750.0,SouthWest,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde)
342255,1690000.0,1156486.0,165680.0,NorthEast,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
342291,1030000.0,597033.0,212010.0,SouthWest,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde)
342295,985000.0,561539.0,212297.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
342299,0.0,0.0,0.0,"","",""
342318,0.0,0.0,0.0,"","",""
342319,0.0,0.0,0.0,"","",""
342321,0.0,0.0,0.0,NorthWest,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
342322,0.0,0.0,0.0,West,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
342681,1880000.0,1257379.0,260912.0,NorthWest,"6 - Vista alta e distante, predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
342716,3800000.0,0.0,0.0,East,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
342718,4535000.0,2968110.0,471990.0,East,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
342796,0.0,0.0,0.0,"","",""
342806,1820000.0,1220530.0,222359.0,North,"6 - Vista alta e distante, predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
342814,0.0,0.0,0.0,NorthWest,"6 - Vista alta e distante, predominantemente urbana",7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde)
342831,0.0,0.0,0.0,"","6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
342832,2605000.0,1791964.0,301576.0,"","6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
342835,8700000.0,5949715.0,141854.0,SouthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
408576,1945000.0,1247430.0,266815.0,"","",""
439328,0.0,0.0,0.0,North,"5 - Grande respiro, com verde ou copa de árvores","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
452920,0.0,0.0,0.0,"","",""
452921,0.0,0.0,0.0,East,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
452932,0.0,0.0,0.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
453060,0.0,0.0,0.0,NorthEast,"",""
453332,0.0,0.0,0.0,NorthWest,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
453340,0.0,0.0,0.0,NorthWest,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
453353,0.0,0.0,0.0,South,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
453379,0.0,0.0,0.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
453471,0.0,0.0,0.0,SouthWest,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
453474,0.0,0.0,0.0,"","",""
453475,0.0,0.0,0.0,SouthWest,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
453487,0.0,0.0,0.0,"","",""
453505,0.0,0.0,0.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
454270,0.0,0.0,0.0,NorthEast,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente",""
454979,0.0,0.0,0.0,North,"4 - Com respiro, porém com vista predominantemente urbana",""
455011,0.0,0.0,0.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
455415,0.0,0.0,0.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
455419,0.0,0.0,0.0,"","",""
455633,590000.0,397094.0,66825.0,SouthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
455679,0.0,0.0,0.0,SouthWest,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
455747,0.0,0.0,0.0,"","",""
456334,0.0,0.0,0.0,East,"4 - Com respiro, porém com vista predominantemente urbana",""
457151,0.0,0.0,0.0,"","",""
457226,0.0,0.0,0.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
458092,0.0,0.0,0.0,"","",""
458293,0.0,0.0,0.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
458296,0.0,0.0,0.0,SouthEast,3 - Híbrida entre 2 e 4,"5 - Grande respiro, com verde ou copa de árvores"
458302,0.0,0.0,0.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores",""
458341,0.0,0.0,0.0,North,"4 - Com respiro, porém com vista predominantemente urbana","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
458368,0.0,0.0,0.0,SouthWest,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente",3 - Híbrida entre 2 e 4
458450,0.0,0.0,0.0,SouthEast,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","5 - Grande respiro, com verde ou copa de árvores"
458747,0.0,0.0,0.0,SouthEast,"4 - Com respiro, porém com vista predominantemente urbana",""
459139,0.0,0.0,0.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores",""
459154,0.0,0.0,0.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
459162,0.0,0.0,0.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores",""
459686,0.0,0.0,0.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
459751,0.0,0.0,0.0,"","",""
460931,0.0,0.0,0.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
462407,0.0,0.0,0.0,"","",""
468360,0.0,0.0,0.0,West,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
468385,0.0,0.0,0.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
471861,0.0,0.0,0.0,West,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","5 - Grande respiro, com verde ou copa de árvores"
493001,3065000.0,1729901.0,498544.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
509760,0.0,0.0,0.0,SouthWest,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
509850,330000.0,213977.0,44240.0,SouthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
516895,0.0,0.0,0.0,"","",""
517062,1060000.0,669069.0,153991.0,NorthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
517174,895000.0,565879.0,125218.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana",""
517209,0.0,0.0,135630.0,NorthWest,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
517236,2200000.0,1367394.0,334080.0,NorthEast,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
517263,2580000.0,1514063.0,334960.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","6 - Vista alta e distante, predominantemente urbana"
517265,2635000.0,1550749.0,335529.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
517314,0.0,0.0,159600.0,SouthWest,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
517355,1175000.0,748700.0,182040.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
517362,1200000.0,768592.0,182040.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
517365,1220000.0,782561.0,182040.0,West,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
517380,1420000.0,896706.0,216080.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
517384,1425000.0,919937.0,194180.0,North,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
517423,3325000.0,2035817.0,358219.0,SouthEast,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),"5 - Grande respiro, com verde ou copa de árvores"
517429,0.0,0.0,616805.0,SouthEast,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde)
517460,1175000.0,746467.0,186480.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
517480,1160000.0,732428.0,187338.0,North,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
517484,0.0,0.0,0.0,North,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
517485,0.0,0.0,0.0,SouthEast,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde)
517491,1355000.0,891302.0,156194.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
517502,0.0,0.0,0.0,SouthWest,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),"4 - Com respiro, porém com vista predominantemente urbana"
517503,0.0,0.0,0.0,SouthEast,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),"4 - Com respiro, porém com vista predominantemente urbana"
517506,0.0,0.0,0.0,NorthWest,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
517509,0.0,0.0,0.0,NorthWest,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
517521,0.0,0.0,0.0,North,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
517534,0.0,0.0,0.0,NorthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
517535,0.0,0.0,0.0,NorthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
517582,0.0,0.0,0.0,NorthEast,3 - Híbrida entre 2 e 4,""
517607,0.0,0.0,0.0,SouthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
517638,1850000.0,1074177.0,321761.0,East,"6 - Vista alta e distante, predominantemente urbana",3 - Híbrida entre 2 e 4
517641,1880000.0,1098536.0,321761.0,SouthEast,"6 - Vista alta e distante, predominantemente urbana","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
517644,1705000.0,992579.0,292174.0,SouthEast,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),3 - Híbrida entre 2 e 4
517650,1330000.0,846902.0,190775.0,North,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
517665,1550000.0,999186.0,212291.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
517669,0.0,0.0,0.0,NorthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
517707,1115000.0,697176.0,190195.0,NorthWest,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","5 - Grande respiro, com verde ou copa de árvores"
517722,1270000.0,819624.0,190195.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
517738,2015000.0,1149359.0,300816.0,"","",""
517748,1995000.0,1134159.0,300816.0,South,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
517749,2155000.0,1247783.0,300816.0,South,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),"5 - Grande respiro, com verde ou copa de árvores"
517768,0.0,0.0,0.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
517786,0.0,0.0,0.0,SouthEast,"6 - Vista alta e distante, predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
517847,0.0,0.0,0.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores",3 - Híbrida entre 2 e 4
517850,0.0,0.0,0.0,SouthEast,"6 - Vista alta e distante, predominantemente urbana",3 - Híbrida entre 2 e 4
517852,0.0,0.0,0.0,SouthEast,"6 - Vista alta e distante, predominantemente urbana",3 - Híbrida entre 2 e 4
517889,1975000.0,1310430.0,232218.0,SouthEast,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),"5 - Grande respiro, com verde ou copa de árvores"
517987,3105000.0,1849607.0,383020.0,SouthWest,"4 - Com respiro, porém com vista predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
517996,3665000.0,2257651.0,383020.0,SouthWest,"4 - Com respiro, porém com vista predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
518002,0.0,0.0,0.0,SouthWest,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),"6 - Vista alta e distante, predominantemente urbana"
518069,0.0,0.0,0.0,South,3 - Híbrida entre 2 e 4,""
518070,0.0,0.0,0.0,South,3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
518072,0.0,0.0,0.0,North,"4 - Com respiro, porém com vista predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
518108,0.0,0.0,0.0,South,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde)
518165,0.0,0.0,0.0,NorthWest,3 - Híbrida entre 2 e 4,3 - Híbrida entre 2 e 4
518225,970000.0,583736.0,131039.0,East,"5 - Grande respiro, com verde ou copa de árvores","2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente"
518262,720000.0,480272.0,88591.0,East,"4 - Com respiro, porém com vista predominantemente urbana",3 - Híbrida entre 2 e 4
518332,735000.0,487152.0,92335.0,SouthEast,3 - Híbrida entre 2 e 4,""
518390,555000.0,415754.0,24283.0,NorthWest,"6 - Vista alta e distante, predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
518394,0.0,0.0,0.0,"","",""
518395,0.0,0.0,96368.0,East,"5 - Grande respiro, com verde ou copa de árvores",""
518403,0.0,0.0,0.0,South,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
518498,0.0,0.0,0.0,SouthEast,"2 - Emparedada para área social, apenas parede ou serviço se for bem conservado e limpo visualmente","4 - Com respiro, porém com vista predominantemente urbana"
518540,0.0,0.0,0.0,South,"4 - Com respiro, porém com vista predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
518581,0.0,0.0,107440.0,"","",""
518618,0.0,0.0,123477.0,North,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
518717,1165000.0,746107.0,163363.0,SouthWest,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
518731,1215000.0,785259.0,163363.0,SouthEast,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
518771,0.0,0.0,0.0,South,"1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)","1 - Empareda para área de serviço (ou prédio muito feio, mal conservado)"
518844,0.0,0.0,0.0,"","",""
518857,0.0,0.0,0.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores","4 - Com respiro, porém com vista predominantemente urbana"
518881,0.0,0.0,63200.0,NorthWest,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
518962,700000.0,402447.0,94800.0,SouthWest,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde)
519019,0.0,0.0,120633.0,North,"5 - Grande respiro, com verde ou copa de árvores","5 - Grande respiro, com verde ou copa de árvores"
519035,0.0,0.0,0.0,NorthWest,"5 - Grande respiro, com verde ou copa de árvores",""
521845,0.0,0.0,0.0,NorthEast,3 - Híbrida entre 2 e 4,"5 - Grande respiro, com verde ou copa de árvores"
522064,0.0,0.0,0.0,SouthEast,"4 - Com respiro, porém com vista predominantemente urbana","4 - Com respiro, porém com vista predominantemente urbana"
522233,925000.0,586188.0,128259.0,SouthWest,7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde),7 - Vista para Z1 (com edifícios predominantemente mais baixos no entorno e ou com muito verde)
522239,940000.0,598393.0,128259.0,SouthWest,"6 - Vista alta e distante, predominantemente urbana","5 - Grande respiro, com verde ou copa de árvores"
522244,965000.0,618995.0,127068.0,SouthWest,"6 - Vista alta e distante, predominantemente urbana","6 - Vista alta e distante, predominantemente urbana"
